Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Precipitation,Visibility,Cloud Cover,month,year,season,is_festival,is_extreme_heat,temp_anomaly
24.78,19.94,74.75,28.5,11.4,0,5.1,76.3,8,2022,2,0,0,-1.29
28.39,19,56.87,30.28,10.3,0,6.2,50,8,2022,2,0,0,2.32
22.5,19.44,82.66,22.26,13.9,0,3.1,94.5,8,2022,2,0,0,-3.57
26.61,19.5,65.54,29.22,13.9,0,5.9,87.9,8,2022,2,0,0,0.54
25.33,19.22,69.77,29.22,16.1,0,6.2,60,8,2022,2,0,0,-0.74
27.56,19.28,60.65,29.22,10.9,0,4.4,70,8,2022,2,0,0,1.49
25.06,20,73.77,26.04,16.7,0,6.2,55,8,2022,2,0,0,-1.01
25.22,20.39,75.42,29.44,15,0.03,4.4,78,8,2022,2,0,0,-0.85
25.39,20.56,75.25,30.11,12.8,0,4.4,82.6,8,2022,2,0,0,-0.68
25.5,20.83,75.99,30.06,16,0,5.8,61.6,8,2022,2,0,0,-0.57
27.78,20.11,63.23,30.67,9.3,0,5.3,67.2,8,2022,2,0,0,1.71
23,19.83,82.36,22.86,8.2,0,5.6,94.2,8,2022,2,0,0,-3.07
26.44,20.56,70.36,31.22,10.3,0,4.5,90,8,2022,2,0,0,0.37
25.33,20.44,74.88,30.06,8.1,0,4.2,89.8,8,2022,2,0,0,-0.74
26.33,19.83,67.47,28.5,8.1,0,5,88.4,8,2022,2,0,0,0.26
23.89,21.17,84.98,23.83,7.1,0,5.3,88.4,8,2022,2,0,0,-2.18
25.06,21.22,80.31,28.72,9.1,0,4.1,88.7,8,2022,2,0,0,-1.01
25.44,20.89,76.48,30,7.1,0.01,4.5,84.7,8,2022,2,0,0,-0.63
24.89,20.61,78.13,30,7,0,4,66.5,8,2022,2,0,0,-1.18
26.44,21,72.69,30.06,7.1,0,4.5,76.6,8,2022,2,0,0,0.37
21.61,20.39,92.76,19.3,3.4,0.02,2.2,94.1,8,2022,2,0,0,-4.46
25.17,22,83.13,29.5,5.7,0.51,4,82.7,8,2022,2,0,0,-0.9
25.89,20.44,73.45,30.22,11,0,4.3,61.8,8,2022,2,0,0,-0.18
27.33,19.72,63.42,29.28,3.4,0,5,54.9,8,2022,2,0,0,1.26
25.17,21.83,82.31,28.67,4.7,0,4.5,65,8,2022,2,1,0,-0.9
26.61,21.56,74.18,31.17,9,0.04,3.9,71.3,8,2022,2,1,0,0.54
25.33,21.44,80.38,30.56,6.4,0,4,61.7,9,2022,2,0,0,-0.9
24.28,19.67,76.66,28.22,3.6,0,5.4,61.6,9,2022,2,0,0,-1.95
26.56,19.72,66.43,28.44,4.8,0,5.3,64.8,9,2022,2,0,0,0.33
24.89,21.56,81.79,25.65,4.6,0,5,50,9,2022,2,0,0,-1.34
28.5,21.39,65.74,33.56,5.7,0,4.7,75,9,2022,2,0,0,2.27
26.33,21.56,75.72,31.89,7,0,5.4,66.6,9,2022,2,0,0,0.1
27.61,21.28,68.65,29.89,5.8,0,3.7,69.8,9,2022,2,0,0,1.38
25.5,21.44,79.72,29.94,5.7,0,5,75.9,9,2022,2,0,0,-0.73
29.67,20.89,59.48,33.61,4.6,0,4.4,58.1,9,2022,2,0,0,3.44
26.67,21.5,73.85,30.94,6.9,0,4.3,78.7,9,2022,2,0,0,0.44
23.89,21.33,86.18,23.73,12.6,0.01,4.4,90.5,9,2022,2,0,0,-2.34
24.83,20.78,78.18,25.64,10.1,0,4.7,89.2,9,2022,2,0,0,-1.4
21.56,20.67,94.79,18.74,9.2,0,3.1,94.1,9,2022,2,0,0,-4.67
23.72,20.67,82.93,23.75,12.6,0,3.2,92.7,9,2022,2,0,0,-2.51
25.11,20.78,77.64,28.78,17,0,5.3,68.6,9,2022,2,0,0,-1.12
25.78,20.83,74.17,27.1,13.8,0,3.7,88.4,9,2022,2,0,0,-0.45
23.33,20.5,84.4,23.05,16.9,0,4.9,89.1,9,2022,2,0,0,-2.9
25.39,20.67,75.24,26.51,11.6,0.03,4,90.6,9,2022,2,0,0,-0.84
24.67,20.39,77.5,28.78,23,0.03,5,86.8,9,2022,2,0,0,-1.56
24.33,19.44,74.74,25.07,20.7,0,5.2,70.3,9,2022,2,0,0,-1.9
26.44,19.72,67.22,29.61,13,0,4.4,67.7,9,2022,2,0,0,0.21
22.56,19.78,84.34,22.08,12.9,0,5,70,9,2022,2,0,0,-3.67
25.5,20.5,74.14,26.67,16.1,0.01,4.7,68,9,2022,2,0,0,-0.73
25.39,20.67,75.46,28.78,16.1,0,4.7,59.8,9,2022,2,0,0,-0.84
27.06,20.83,68.84,30,10.1,0,5.6,55.4,9,2022,2,0,0,0.83
23.44,19.5,78.67,23.76,11.5,0,5,83.8,9,2022,2,0,0,-2.79
26.72,19.94,66.58,29.94,11.5,0,4.6,59.8,9,2022,2,0,0,0.49
25.78,20.5,73.14,28.78,17.1,0,5.3,60.9,9,2022,2,0,0,-0.45
25.83,20.61,73.61,31.22,11.3,0,5,53.4,9,2022,2,0,0,-0.4
28.56,19.94,59.85,31.28,12.5,0,5.6,54.9,9,2022,2,0,0,2.33
23.56,19.56,78.43,23.92,9.2,0,5,50.1,9,2022,2,0,0,-2.67
27.78,19.83,62.14,30.67,12.7,0,4.3,58.6,9,2022,2,0,0,1.55
25.22,19.44,71.05,29.94,11.6,0,5,61.1,9,2022,2,0,0,-1.01
27.28,18.78,59.75,29.56,11.4,0,3.8,69.8,9,2022,2,0,0,1.05
23.89,18.11,70.81,24.78,14.9,0,5.2,59.9,9,2022,2,0,0,-2.34
26.94,17.28,55.47,28.78,13.8,0,5.4,63.2,9,2022,2,0,0,0.71
25.44,18.94,67.94,29.11,14.5,0,5.2,61.6,9,2022,2,0,0,-0.79
25.11,17.94,65.1,28.5,11.5,0,4.6,56.2,9,2022,2,0,0,-1.12
28.06,17.11,51.8,29.61,9.4,0,5,55,9,2022,2,0,0,1.83
22.94,18.17,74.41,23.67,9.2,0,4.7,28.3,9,2022,2,0,0,-3.29
27.11,17.72,56.77,30.11,11.3,0,5.2,51.3,9,2022,2,0,0,0.88
26.61,18.11,60.06,30.17,12.7,0,5.5,50,9,2022,2,0,0,0.38
26.78,18.78,61.61,28.17,9.3,0,5.6,64.8,9,2022,2,0,0,0.55
24.78,19,70.36,28.39,9.2,0,5.6,47.4,9,2022,2,0,0,-1.45
28.22,19.06,57.54,30.22,9.2,0,5,50,9,2022,2,0,0,1.99
24.83,20.5,77.31,29.94,9.3,0,4,71.2,9,2022,2,0,0,-1.4
25.56,19.83,70.86,29.5,13.7,0,5,57.2,9,2022,2,0,0,-0.67
26.56,19.22,64.18,28.39,7.1,0,5.6,70,9,2022,2,0,0,0.33
22.33,20.17,87.52,21.29,9.1,0,4.4,74.8,9,2022,2,0,0,-3.9
26,20.28,70.81,29.94,9.3,0,4.5,62.4,9,2022,2,0,0,-0.23
25,18.11,65.99,29.11,11.4,0,4.8,62.4,9,2022,2,0,0,-1.23
26.06,18.17,62.01,27.07,7.1,0,5,64.8,9,2022,2,0,0,-0.17
23.06,19.11,78.87,23.33,13.7,0,5,88.7,9,2022,2,0,0,-3.17
24.06,19.5,76.04,24.68,12.7,0,3.3,88.3,9,2022,2,0,0,-2.17
22.33,19.78,85.72,21.59,14,0.71,3.6,92.4,10,2022,1,0,0,-4.26
24.33,20.11,77.87,28.61,13.9,0,4.6,86.7,10,2022,1,0,0,-2.26
25.5,19.72,70.29,26.61,8.2,0,5,86.8,10,2022,1,0,0,-1.09
22,19.94,88.11,20.78,10.3,0,2.8,94.2,10,2022,1,0,0,-4.59
25.28,20.44,75.02,26.35,10.5,0,4,90.2,10,2022,1,0,0,-1.31
25.94,20.61,72.74,29.56,11.5,0,4.3,54.5,10,2022,1,0,0,-0.65
27,19.89,65.08,30,8.3,0,5.5,54.4,10,2022,1,0,0,0.41
24,20.72,82.15,24.22,9.3,0,4.9,67.9,10,2022,1,1,0,-2.59
27,20.28,66.74,30,8.2,0,4.5,61.6,10,2022,1,1,0,0.41
24,20.17,79.64,28.67,13.9,0,3.5,84.2,10,2022,1,0,0,-2.59
24.72,19,71.06,29.5,12.7,0,4.6,56.6,10,2022,1,0,0,-1.87
26.61,18.56,61.39,28.11,9.2,0,4.4,66.6,10,2022,1,0,0,0.02
23.28,19.78,80.82,23.37,3.6,0,5.5,83.4,10,2022,1,0,0,-3.31
26,18.61,64.29,29.11,8.3,0,5.6,86,10,2022,1,0,0,-0.59
24.94,21.28,80.32,30,7.5,0,4,89.1,10,2022,1,0,0,-1.65
23.56,20.56,83.54,23.46,2.2,0,2.2,94.2,10,2022,1,0,0,-3.03
24.33,21.17,82.91,24.68,3.3,0,4.3,84.2,10,2022,1,0,0,-2.26
26.67,21,71.25,29.11,11.3,0,4.6,64.1,10,2022,1,0,0,0.08
25.67,21.56,78.35,30.56,12.6,0,3.6,72.3,10,2022,1,0,0,-0.92
25.61,21.5,78.42,30.06,9.2,0,4.4,65.6,10,2022,1,0,0,-0.98
25.67,20.61,73.92,29,11.3,0,4,85.7,10,2022,1,0,0,-0.92
25,21.06,78.83,25.89,4.6,0.13,5,33.7,10,2022,1,0,0,-1.59
26.78,21.22,72.16,30,7.9,0.35,4.4,59.9,10,2022,1,0,0,0.19
25.28,21.5,80.37,30,8.1,1.06,3.3,61.1,10,2022,1,0,0,-1.31
23.83,21.11,84.83,23.75,7,0.31,3.1,88.4,10,2022,1,0,0,-2.76
25.28,21.89,82.35,29.06,9.2,0.39,4.1,64.8,10,2022,1,0,0,-1.31
27.61,21.22,68.67,31.89,9.3,0,3.8,59.9,10,2022,1,0,0,1.02
25.39,21.83,81.56,31.72,6.9,0.16,4.4,60.9,10,2022,1,0,0,-1.2
24.06,20.67,81.64,24.34,11.2,0,3.7,53.2,10,2022,1,0,0,-2.53
27.06,20.33,66.83,30.06,4.7,0,5.6,55.4,10,2022,1,0,0,0.47
23.61,21.33,86.99,23.19,6.9,0,4.3,55.4,10,2022,1,0,0,-2.98
25.44,20.94,76.95,31.72,11.2,1.14,3.6,70.3,10,2022,1,0,0,-1.15
26.67,20.83,71.88,30.67,9.2,0,4.7,56.2,10,2022,1,0,0,0.08
26.56,19.56,65.47,28.5,9.2,0,3.2,69.8,10,2022,1,0,0,-0.03
24.28,21.33,84.31,24.51,4.7,0,3.9,52.5,10,2022,1,0,0,-2.31
27.22,19.89,64.7,30.61,9.3,0,4,56.6,10,2022,1,0,0,0.63
25.78,20.22,72.15,29.56,11.3,0,4.6,58.9,10,2022,1,0,0,-0.81
25.89,19,66.24,29.17,9.2,0,4.1,41.9,10,2022,1,0,0,-0.7
26.72,18,58.97,29.17,6.9,0,5,59.8,10,2022,1,0,0,0.13
23.89,16.72,64.38,25.06,7.1,0,4.7,28.1,10,2022,1,0,0,-2.7
26.67,14.89,48.52,28.17,7.3,0,4.7,37.9,10,2022,1,0,0,0.08
25.83,11.28,41.05,27.22,11.6,0,4.7,41.8,10,2022,1,1,0,-0.76
25.78,9.78,36.49,26.56,9.2,0,5,33,10,2022,1,1,0,-0.81
24.94,12.17,45.32,25.78,6.9,0,4.8,21.4,10,2022,1,0,0,-1.65
27.5,11.33,36.58,28.11,10.1,0,4.6,3.3,10,2022,1,0,0,0.91
26.67,12.22,41.3,27.56,6.9,0,4.7,8,10,2022,1,0,0,0.08
25.78,13,45.64,27.22,9.2,0,5,18.9,10,2022,1,0,0,-0.81
27,13.33,43.04,27.83,6,0,5.6,50,10,2022,1,0,0,0.41
23.06,17.06,69.04,24.23,8.3,0,4.4,43.8,10,2022,1,0,0,-3.53
25.94,17.11,58.6,27.78,12.7,0,4.6,56.4,10,2022,1,0,0,-0.65
24.06,19,73.73,24.8,11.3,0.01,3.3,57.6,10,2022,1,0,0,-2.53
23.17,19.28,78.65,23.47,9.1,0,2.5,94.2,10,2022,1,0,0,-3.42
22.67,20.39,87.56,21.72,7.1,0,4.5,84.2,10,2022,1,0,0,-3.92
26.17,19.56,67.25,28.67,8.2,0,4.5,53.7,10,2022,1,0,0,-0.42
25.78,16.28,56.48,28.44,10.3,0,4.1,27.2,10,2022,1,0,0,-0.81
23.22,19,77.41,23.64,12.6,0,3.9,84,11,2022,1,1,0,-2.03
22.39,20.44,88.92,21.12,6,0.04,3.1,97.5,11,2022,1,1,0,-2.86
21.39,20,91.84,19.25,5,0,5,74.4,11,2022,1,0,0,-3.86
21.67,19.83,89.56,20.1,14.1,0.12,3.3,90.2,11,2022,1,0,0,-3.58
23.17,20.28,84.21,22.85,16.9,0.16,3.7,90,11,2022,1,0,0,-2.08
22.06,19.83,87.38,20.99,13.8,0.16,3.1,88.8,11,2022,1,0,0,-3.19
23.11,20.28,84.31,22.76,11.3,0,5.3,64.2,11,2022,1,0,0,-2.14
24.83,20.28,76.07,25.69,11.5,0,4.8,75.5,11,2022,1,0,0,-0.42
25.56,19.11,68.23,28.44,10.3,0,4.4,54.8,11,2022,1,0,0,0.31
23.89,19.39,76.54,24.45,7.1,0,4.3,60.2,11,2022,1,0,0,-1.36
25.28,18.72,67.68,26.31,12.9,0.16,3.1,67.7,11,2022,1,0,0,0.03
22.83,16.72,68.44,24.13,8.1,0,3.1,44.4,11,2022,1,0,0,-2.42
26.56,15.28,50.27,28.22,8.1,0,5,26.6,11,2022,1,0,0,1.31
26.44,15.94,52.94,28.44,9.1,0,4.1,36.1,11,2022,1,0,0,1.19
27.11,15.72,49.64,28.44,7,0,5,49.4,11,2022,1,0,0,1.86
24.89,14.61,53.63,26.94,8.1,0,4.8,46.9,11,2022,1,0,0,-0.36
26.22,14,47.04,27.94,4.9,0,4.6,52.5,11,2022,1,0,0,0.97
25.28,17.06,60.99,28.78,11.2,0,3.8,45.5,11,2022,1,0,0,0.03
20.67,19,90.11,18.95,11.4,0.01,1.8,90.1,11,2022,1,0,0,-4.58
21.67,18.06,80.01,21.95,13.8,0,2.2,97.1,11,2022,1,0,0,-3.58
19.89,18.83,93.54,17.28,9.3,0,1.5,100,11,2022,1,0,0,-5.36
20.94,19.94,93.96,18.17,7.2,0.01,2.2,97.5,11,2022,1,0,0,-4.31
22.56,20.56,88.68,21.39,11.6,0,4.1,86.2,11,2022,1,0,0,-2.69
22.56,19.44,82.53,22.34,9.2,0,3.2,89.2,11,2022,1,0,0,-2.69
22.89,19.78,83.09,22.64,7.1,0,4.9,52.4,11,2022,1,0,0,-2.36
26,18.72,64.46,28.39,7,0,4,61.5,11,2022,1,0,0,0.75
25.28,18.94,68.51,28.11,9.1,0,4.1,60.6,11,2022,1,0,0,0.03
25,18.83,69.16,29.11,6.9,0,3.1,50,11,2022,1,1,0,-0.25
26.94,17.06,54.84,29.33,6,0,5,50,11,2022,1,1,0,1.69
21,19.17,89.21,19.48,2.4,0,1.2,54.9,11,2022,1,1,0,-4.25
25.78,13.72,48.44,27.39,11.3,0,4.4,33,11,2022,1,1,0,0.53
25.11,11.67,43.88,26.89,11.3,0,4.6,36.8,11,2022,1,1,0,-0.14
25.17,11.22,41.63,25.81,5.9,0,5,54.7,11,2022,1,1,0,-0.08
22.17,13.56,58.71,24.58,9.3,0,3.6,42.9,11,2022,1,0,0,-3.08
25.22,11.61,42.72,25.86,7.1,0,4.6,36.1,11,2022,1,0,0,-0.03
22.78,13.39,55.85,24.86,9.2,0,4.2,47.1,11,2022,1,0,0,-2.47
24.11,11.06,44.84,26.61,8,0,4.8,46.2,11,2022,1,0,0,-1.14
25.39,12.78,45.77,26.03,6,0,5,72.5,11,2022,1,0,0,0.14
20.56,19.56,94.14,17.7,6.9,0.01,2.5,94.2,11,2022,1,0,0,-4.69
22.61,19.22,81.48,22.54,5.9,0,3.1,89,11,2022,1,0,0,-2.64
23.22,20,82.52,23.11,8,0,3.6,75.2,11,2022,1,0,0,-2.03
22.28,21.33,94.24,19.95,2.2,0.08,3.7,94.4,11,2022,1,0,0,-2.97
21.72,21.5,98.35,18.09,3.7,0.2,2,100,11,2022,1,0,0,-3.53
23.17,20.28,84.02,22.88,8.2,0,3.6,85.6,11,2022,1,0,0,-2.08
25,18.33,67.65,28.78,11.4,0,4.3,55,11,2022,1,0,0,-0.25
24.28,18.78,72,25.12,9,0,3.9,49.7,11,2022,1,0,0,-0.97
25.94,17.56,60.11,27.83,5.9,0,5,59.8,11,2022,1,0,0,0.69
22.5,19.67,84.21,22.03,5.8,0,2.2,55,11,2022,1,0,0,-2.75
25.72,18.39,64.22,27.94,8,0,4.1,53.7,11,2022,1,0,0,0.47
24.61,19.06,72.21,28.06,6.9,0,4,56.2,11,2022,1,0,0,-0.64
25.67,19,66.67,26.76,3.4,0,5,55,11,2022,1,0,0,0.42
22.83,18.22,75.9,23.43,4.8,0,4,69.2,11,2022,1,0,0,-2.42
27,16.78,53.56,28.5,10.3,0,4,59.6,11,2022,1,0,0,1.75
24.89,14.78,55.05,27.89,6.9,0,4.5,21.9,11,2022,1,0,0,-0.36
22.61,18.22,76.68,23.15,7,0,3.4,60.5,12,2022,0,0,0,-1.72
23.17,19.72,81.11,23.21,6.9,0,2.5,70.8,12,2022,0,0,0,-1.16
20.89,19.56,91.93,18.67,4.8,0,2.8,64.9,12,2022,0,0,0,-3.44
25.33,18.72,67.7,28.17,7.1,0,4.4,54.9,12,2022,0,0,0,1
24.89,18.67,69.36,29.22,9.2,0,4.6,50,12,2022,0,0,0,0.56
26.44,18.39,61.26,28.17,10.3,0,5,44.5,12,2022,0,0,0,2.11
23.67,18.56,74.15,24.37,10.3,0,4.3,52.4,12,2022,0,0,0,-0.66
26.83,17.39,56.45,28.78,11.3,0,6.2,52.8,12,2022,0,0,0,2.5
24.94,18.61,68.86,28.17,11.3,0,4.5,52.6,12,2022,0,0,0,0.61
24,18.61,72.92,28.06,7,0,3,60.4,12,2022,0,0,0,-0.33
26.17,16.5,55.27,27.67,7,0,4.9,64.8,12,2022,0,0,0,1.84
20.67,14.94,69.77,23.23,9.3,0,2.5,50.1,12,2022,0,0,0,-3.66
25,9.94,39.47,26.72,9.4,0,4.6,55.6,12,2022,0,0,0,0.67
23.72,12.94,51.46,25.27,10.3,0,4,60.6,12,2022,0,0,0,-0.61
23.5,11,45.36,25.23,4.9,0,5,88.2,12,2022,0,0,0,-0.83
19.61,11.89,61.16,24.51,23,0,4.4,75.6,12,2022,0,0,0,-4.72
20.06,14.72,72.27,22.78,9.2,0.03,2.9,96,12,2022,0,0,0,-4.27
18.94,17.78,93.16,16.83,11.7,0.47,2.4,100,12,2022,0,0,0,-5.39
20.17,19.39,95.05,17.03,7,0.04,3.6,90.9,12,2022,0,0,0,-4.16
20.5,19.78,95.6,17.19,6.9,0.43,1.9,91.7,12,2022,0,0,0,-3.83
20.06,19.67,97.9,15.95,2.2,0,1.9,94.2,12,2022,0,0,0,-4.27
23.28,20.89,87.01,22.67,4.8,0.27,3.6,87.8,12,2022,0,0,0,-1.05
22.78,20.33,86.4,22.05,12.6,0.02,3.3,78.6,12,2022,0,0,0,-1.55
21.89,19.83,88.17,20.64,13.8,0,3.1,94.1,12,2022,0,0,0,-2.44
21,18.78,87.6,19.88,11.3,0,4.9,74.3,12,2022,0,0,0,-3.33
24,18.94,73.44,24.75,7.1,0,4.8,56.6,12,2022,0,0,0,-0.33
25,13.06,51.19,27.39,11.4,0,5.8,22.9,12,2022,0,0,0,0.67
24.83,8.28,37.11,27.06,12.7,0,5.5,13.3,12,2022,0,0,0,0.5
26.89,11.11,37.49,27.44,9.3,0,6.2,55,12,2022,0,0,0,2.56
22.28,14.56,61.93,24.39,8,0,4.9,3.6,12,2022,0,0,0,-2.05
26.5,15.78,51.88,27.61,12.8,0,5.9,28.4,12,2022,0,0,0,2.17
24,16.83,65.93,25.09,16.7,0,4.5,50,12,2022,0,0,0,-0.33
24.56,15.56,57.46,25.66,8.2,0,5,38.6,12,2022,0,0,0,0.23
21,16.83,78.07,21.91,10.2,0,3.7,54.9,12,2022,0,0,0,-3.33
24.72,14.17,51.97,25.75,11.3,0,4.5,33.2,12,2022,0,0,0,0.39
25.17,16.83,60.84,28.44,10.1,0,5.1,37,12,2022,0,0,0,0.84
23.78,16.5,65.29,24.95,9.2,0,4.9,22.8,12,2022,0,0,0,-0.55
25.89,10.5,38.02,26.78,11.4,0,5.9,23,12,2022,0,0,0,1.56
20.44,11.44,57.1,24.68,11.2,0,5.5,28.1,12,2022,0,0,0,-3.89
25.83,9.11,34.9,26.67,9.3,0,6.2,26.7,12,2022,0,0,0,1.5
25.06,10.72,43.34,27.28,9.1,0,4.6,24.7,12,2022,0,0,0,0.73
26.39,11.44,39.24,26.78,9.4,0,3.5,0,12,2022,0,0,0,2.06
21.78,13.5,59.9,24.43,5.8,0,4.2,30.1,12,2022,0,1,0,-2.55
26.83,15.44,49.87,28.33,23,0,4.1,9.3,12,2022,0,1,0,2.5
22.44,19.44,83.39,22.08,9.3,0,2.5,86.2,12,2022,0,1,0,-1.89
22.67,20.28,86.63,21.87,11.4,0.04,4,89.8,12,2022,0,1,0,-1.66
24.22,19.06,72.81,25.02,12.7,0,5,85.7,12,2022,0,1,0,-0.11
21.28,19.67,90.47,19.45,8,0,2.5,69.8,12,2022,0,1,0,-3.05
22.72,20.17,85.8,22.05,11.3,0,2.7,66.8,12,2022,0,1,0,-1.61
25.33,18.78,68.25,29.17,8,0,4.7,56.1,12,2022,0,1,0,1
25.72,17.94,62.34,26.71,8.1,0,5,45.1,12,2022,0,1,0,1.39
23.89,18.28,74.88,24.55,5.8,0,3.7,40.3,12,2022,0,1,0,-0.44
27.44,14,43.86,28.17,12.6,0,6.2,45.1,12,2022,0,1,0,3.11
25.28,14.56,53.5,27.22,9.2,0,5.1,31.3,12,2022,0,1,0,0.95
24.94,14.83,57.07,27.72,8,0,3.8,3.4,12,2022,0,1,0,0.61
27.5,10.44,34.39,27.33,6.9,0,5.9,16.7,12,2022,0,1,0,3.17
22.44,15.83,66.4,24.1,5.8,0,3,7.4,1,2023,0,1,0,-2.38
27.39,12.56,40.1,28.5,9.1,0,6.1,16.2,1,2023,0,1,0,2.57
24.56,12.72,50.38,26.78,10.2,0,5,16.9,1,2023,0,0,0,-0.26
25.44,11.17,40.79,25.92,7.1,0,6.2,50,1,2023,0,0,0,0.62
21.61,16.72,75.37,22.66,8.9,0,3.9,47.5,1,2023,0,0,0,-3.21
25.39,13.94,49.29,26.11,9.2,0,5.2,51.6,1,2023,0,0,0,0.57
23.5,14.67,59.4,25.01,10.3,0,4.1,50.8,1,2023,0,0,0,-1.32
21.72,16.28,71.86,23.2,13.8,0,3.6,55.5,1,2023,0,0,0,-3.1
23.78,15,57.95,25.19,9.3,0,5,61.6,1,2023,0,0,0,-1.04
18.72,16.78,88.43,18.47,11.2,0,2.4,55.8,1,2023,0,0,0,-6.1
24.44,14.83,55.45,25.59,15,0,4.8,46.5,1,2023,0,0,0,-0.38
22.72,15.83,66.84,24.2,11.3,0,3.6,53.7,1,2023,0,0,0,-2.1
23.83,15.22,58.53,25.2,7.1,0,5,69.7,1,2023,0,0,0,-0.99
21.44,16.11,73.49,22.86,7.1,0,2.3,29.1,1,2023,0,0,0,-3.38
25.11,13.83,49.65,25.95,5.9,0,4.4,51.6,1,2023,0,0,0,0.29
23.94,8.61,42.26,26.28,8,0,4.1,18.7,1,2023,0,0,0,-0.88
21.44,12.22,60.15,24.38,10.2,0,3.4,22.7,1,2023,0,0,0,-3.38
26.17,6.17,28.39,26.56,9.3,0,6.2,0,1,2023,0,0,0,1.35
20.11,11.89,60.83,24.41,4.7,0,3.1,4.6,1,2023,0,0,0,-4.71
26.44,5.06,25.86,26.83,9.2,0,5.3,0.9,1,2023,0,0,0,1.62
25.78,6.56,34.06,27.33,7.9,0,4.9,3.7,1,2023,0,0,0,0.96
27.5,-0.5,16.11,27.33,4.7,0,5.6,0,1,2023,0,0,0,2.68
22.89,11.11,50.13,25.05,3.4,0,3.4,49.9,1,2023,0,0,0,-1.93
27.61,6.89,27.3,27.5,5.9,0,5.4,39.5,1,2023,0,0,0,2.79
25.06,8,40.57,27.39,7,0,4.7,28,1,2023,0,1,0,0.24
24.17,8.61,40.28,26.72,6.9,0,4,29.8,1,2023,0,0,0,-0.65
28.72,3.94,21.02,28.11,5.9,0,5,42.6,1,2023,0,0,0,3.9
20.94,15.39,71.13,23.06,2.3,0,2.7,9.1,1,2023,0,0,0,-3.88
27.83,6.33,26.54,27.72,5.9,0,5.6,14.1,1,2023,0,0,0,3.01
24.72,8.22,43.19,27.39,8.1,0,4.1,7.3,1,2023,0,0,0,-0.1
27,5.94,26.36,26.78,5.9,0,5.6,5,1,2023,0,0,0,2.18
18.94,15,81.57,20.64,6.8,0,3.3,46.5,1,2023,0,0,0,-5.88
26.89,7.78,30.95,27,9,0,5.6,11.8,1,2023,0,0,0,2.07
24.89,7.44,36.93,26.78,9.2,0,5.2,5.6,1,2023,0,0,0,0.07
21.94,15.17,66.84,23.87,9.2,0,3.4,40.7,1,2023,0,0,0,-2.88
24.72,13.28,48.94,25.72,11.3,0,5.5,52.5,1,2023,0,0,0,-0.1
19.11,17.89,92.56,17.13,9.1,0,2.1,65.8,1,2023,0,0,0,-5.71
24.22,14.39,54.94,25.47,10.1,0,4.3,52.5,1,2023,0,0,0,-0.6
23.5,13.33,56.43,26.56,11.3,0,4.6,42,1,2023,0,0,0,-1.32
25.17,8.89,35.69,25.64,9.4,0,5,20,1,2023,0,0,0,0.35
20.56,16.06,75.54,22.23,9.2,0,4.3,52.1,1,2023,0,0,0,-4.26
22.39,16.5,69.54,23.79,9.2,0,3.5,49.9,1,2023,0,0,0,-2.43
23.61,16.22,64.52,24.86,9.2,0,3.6,65.9,1,2023,0,0,0,-1.21
21.78,15.06,67.72,23.72,9.2,0,4,39.5,1,2023,0,0,0,-3.04
27,9.17,32.5,27.28,10.2,0,5.9,13,1,2023,0,0,0,2.18
18.39,14.56,78.44,21.59,7,0,2.2,39.9,1,2023,0,0,0,-6.43
25.78,9.11,36.66,26.94,6.9,0,4.8,18.8,1,2023,0,0,0,0.96
24.67,11.17,45.82,27.11,9.2,0,3.9,14.5,1,2023,0,0,0,-0.15
27.17,8.33,30.55,27.06,7,0,5,0,1,2023,0,0,0,2.35
22.61,7.06,38.13,24.97,10.1,0,4.9,0.7,1,2023,0,0,0,-2.21
27.11,6.44,27.2,27.06,12.6,0,5.4,0,1,2023,0,0,0,2.29
25.72,10.89,40.6,27.56,13.9,0,5.1,7,1,2023,0,0,0,0.9
24.06,17.06,65.68,27.61,8.1,0,4.3,40.1,1,2023,0,0,0,-0.76
26.61,15.89,51.91,27.61,11.6,0,5.9,64.8,1,2023,0,0,0,1.79
20.94,17.89,82.61,20.97,5.8,0,4.3,54.9,1,2023,0,0,0,-3.88
26.72,13.39,44.56,27.61,12.7,0,5,43.5,1,2023,0,0,0,1.9
25.39,13.28,48.28,27.72,13.9,0,4.3,30,2,2023,0,0,0,-1.81
26,12.72,43.91,26.34,9.1,0,4.7,64.8,2,2023,0,0,0,-1.2
21.72,8.72,44.28,25.01,11.5,0,3.7,60.6,2,2023,0,0,0,-5.48
25.33,11.83,43.11,25.93,13.9,0,4.1,51.7,2,2023,0,0,0,-1.87
24.17,15.5,58.62,25.4,13.8,0,3.2,62.7,2,2023,0,0,0,-3.03
25.83,9.56,36.66,27.83,11.5,0,4.6,14.3,2,2023,0,0,0,-1.37
28.89,8.72,28.72,28.17,9.1,0,5.6,2.5,2,2023,0,0,0,1.69
23.44,12.94,52.79,25.15,7.9,0,2.5,5,2,2023,0,0,0,-3.76
29.28,6.44,24.01,28.94,15.8,0,5.4,15,2,2023,0,0,0,2.08
26.94,10.22,36.6,28.44,12.5,0,4.4,22.6,2,2023,0,0,0,-0.26
28,6,24.82,26.89,3.4,0,5.6,24.9,2,2023,0,0,0,0.8
